district,data type,year,gender,age group,number
Winterthur,Pop_Actual,2011,female,15_19,4000.0
Winterthur,Pop_Actual,2011,female,20_24,5049.0
Winterthur,Pop_Actual,2011,female,25_29,6222.0
Winterthur,Pop_Actual,2011,female,30_34,5888.0
Winterthur,Pop_Actual,2011,female,35_39,5408.0
Winterthur,Pop_Actual,2011,female,40_44,6093.0
Winterthur,Pop_Actual,2011,female,45_49,6489.0
Winterthur,Pop_Actual,2011,female,50_54,5349.0
Winterthur,Pop_Actual,2011,female,55_59,4525.0
Winterthur,Pop_Actual,2011,female,60_64,4154.0
Winterthur,Pop_Actual,2011,female,65_69,3988.0
Winterthur,Pop_Actual,2011,female,70_74,3214.0
Winterthur,Pop_Actual,2011,female,75_79,2708.0
Winterthur,Pop_Actual,2011,female,80_84,2276.0
Winterthur,Pop_Actual,2011,female,85_89,1548.0
Winterthur,Pop_Actual,2011,female,90_94,586.0
Winterthur,Pop_Actual,2011,female,95+,148.0
Winterthur,Pop_Actual,2012,male,00_04,4400.0
Winterthur,Pop_Actual,2012,male,05_09,4042.0
Winterthur,Pop_Actual,2012,male,10_14,3908.0
Winterthur,Pop_Actual,2012,male,15_19,4269.0
Winterthur,Pop_Actual,2012,male,20_24,4941.0
Winterthur,Pop_Actual,2012,male,25_29,6127.0
Winterthur,Pop_Actual,2012,male,30_34,6275.0
Winterthur,Pop_Actual,2012,male,35_39,5584.0
Winterthur,Pop_Actual,2012,male,40_44,6125.0
Winterthur,Pop_Actual,2012,male,45_49,6594.0
Winterthur,Pop_Actual,2012,male,50_54,5644.0
Winterthur,Pop_Actual,2012,male,55_59,4777.0
Winterthur,Pop_Actual,2012,male,60_64,3881.0
Winterthur,Pop_Actual,2012,male,65_69,3688.0
Winterthur,Pop_Actual,2012,male,70_74,2843.0
Winterthur,Pop_Actual,2012,male,75_79,2140.0
Winterthur,Pop_Actual,2012,male,80_84,1537.0
Winterthur,Pop_Actual,2012,male,85_89,738.0
Winterthur,Pop_Actual,2012,male,90_94,255.0
Winterthur,Pop_Actual,2012,male,95+,36.0
Winterthur,Pop_Actual,2012,female,00_04,4211.0
Winterthur,Pop_Actual,2012,female,05_09,3807.0
Winterthur,Pop_Actual,2012,female,10_14,3803.0
Winterthur,Pop_Actual,2012,female,15_19,3999.0
Winterthur,Pop_Actual,2012,female,20_24,4929.0
Winterthur,Pop_Actual,2012,female,25_29,6254.0
Winterthur,Pop_Actual,2012,female,30_34,6176.0
Winterthur,Pop_Actual,2012,female,35_39,5494.0
Winterthur,Pop_Actual,2012,female,40_44,5931.0
Winterthur,Pop_Actual,2012,female,45_49,6525.0
Winterthur,Pop_Actual,2012,female,50_54,5595.0
Winterthur,Pop_Actual,2012,female,55_59,4629.0
Winterthur,Pop_Actual,2012,female,60_64,4147.0
Winterthur,Pop_Actual,2012,female,65_69,4012.0
Winterthur,Pop_Actual,2012,female,70_74,3351.0
Winterthur,Pop_Actual,2012,female,75_79,2716.0
Winterthur,Pop_Actual,2012,female,80_84,2265.0
Winterthur,Pop_Actual,2012,female,85_89,1591.0
Winterthur,Pop_Actual,2012,female,90_94,631.0
Winterthur,Pop_Actual,2012,female,95+,131.0
Winterthur,Pop_Actual,2013,male,00_04,4514.0
Winterthur,Pop_Actual,2013,male,05_09,4183.0
Winterthur,Pop_Actual,2013,male,10_14,3869.0
Winterthur,Pop_Actual,2013,male,15_19,4219.0
Winterthur,Pop_Actual,2013,male,20_24,4948.0
Winterthur,Pop_Actual,2013,male,25_29,6113.0
Winterthur,Pop_Actual,2013,male,30_34,6494.0
Winterthur,Pop_Actual,2013,male,35_39,5668.0
Winterthur,Pop_Actual,2013,male,40_44,5968.0
Winterthur,Pop_Actual,2013,male,45_49,6594.0
Winterthur,Pop_Actual,2013,male,50_54,5841.0
Winterthur,Pop_Actual,2013,male,55_59,4968.0
Winterthur,Pop_Actual,2013,male,60_64,3931.0
Winterthur,Pop_Actual,2013,male,65_69,3694.0
Winterthur,Pop_Actual,2013,male,70_74,2974.0
Winterthur,Pop_Actual,2013,male,75_79,2149.0
Winterthur,Pop_Actual,2013,male,80_84,1602.0
Winterthur,Pop_Actual,2013,male,85_89,793.0
Winterthur,Pop_Actual,2013,male,90_94,273.0
Winterthur,Pop_Actual,2013,male,95+,39.0
Winterthur,Pop_Actual,2013,female,00_04,4231.0
Winterthur,Pop_Actual,2013,female,05_09,3944.0
Winterthur,Pop_Actual,2013,female,10_14,3724.0
Winterthur,Pop_Actual,2013,female,15_19,4006.0
Winterthur,Pop_Actual,2013,female,20_24,4832.0
Winterthur,Pop_Actual,2013,female,25_29,6203.0
Winterthur,Pop_Actual,2013,female,30_34,6277.0
Winterthur,Pop_Actual,2013,female,35_39,5642.0
Winterthur,Pop_Actual,2013,female,40_44,5815.0
Winterthur,Pop_Actual,2013,female,45_49,6496.0
Winterthur,Pop_Actual,2013,female,50_54,5866.0
Winterthur,Pop_Actual,2013,female,55_59,4749.0
Winterthur,Pop_Actual,2013,female,60_64,4194.0
Winterthur,Pop_Actual,2013,female,65_69,4052.0
Winterthur,Pop_Actual,2013,female,70_74,3436.0
Winterthur,Pop_Actual,2013,female,75_79,2796.0
Winterthur,Pop_Actual,2013,female,80_84,2275.0
Winterthur,Pop_Actual,2013,female,85_89,1581.0
Winterthur,Pop_Actual,2013,female,90_94,656.0
Winterthur,Pop_Actual,2013,female,95+,142.0
Winterthur,Pop_Actual,2014,male,00_04,4578.0
Winterthur,Pop_Actual,2014,male,05_09,4313.0
Winterthur,Pop_Actual,2014,male,10_14,3921.0
Winterthur,Pop_Actual,2014,male,15_19,4216.0
Winterthur,Pop_Actual,2014,male,20_24,4877.0
Winterthur,Pop_Actual,2014,male,25_29,6166.0
Winterthur,Pop_Actual,2014,male,30_34,6599.0
Winterthur,Pop_Actual,2014,male,35_39,5835.0
Winterthur,Pop_Actual,2014,male,40_44,5854.0
Winterthur,Pop_Actual,2014,male,45_49,6496.0
Winterthur,Pop_Actual,2014,male,50_54,6154.0
Winterthur,Pop_Actual,2014,male,55_59,5047.0
Winterthur,Pop_Actual,2014,male,60_64,4037.0
Winterthur,Pop_Actual,2014,male,65_69,3601.0
Winterthur,Pop_Actual,2014,male,70_74,3158.0
Winterthur,Pop_Actual,2014,male,75_79,2149.0
Winterthur,Pop_Actual,2014,male,80_84,1652.0
Winterthur,Pop_Actual,2014,male,85_89,844.0
Winterthur,Pop_Actual,2014,male,90_94,286.0
Winterthur,Pop_Actual,2014,male,95+,43.0
Winterthur,Pop_Actual,2014,female,00_04,4300.0
Winterthur,Pop_Actual,2014,female,05_09,3980.0
Winterthur,Pop_Actual,2014,female,10_14,3743.0
Winterthur,Pop_Actual,2014,female,15_19,3949.0
Winterthur,Pop_Actual,2014,female,20_24,4880.0
Winterthur,Pop_Actual,2014,female,25_29,6119.0
Winterthur,Pop_Actual,2014,female,30_34,6431.0
Winterthur,Pop_Actual,2014,female,35_39,5733.0
Winterthur,Pop_Actual,2014,female,40_44,5745.0
Winterthur,Pop_Actual,2014,female,45_49,6381.0
Winterthur,Pop_Actual,2014,female,50_54,6142.0
Winterthur,Pop_Actual,2014,female,55_59,4919.0
Winterthur,Pop_Actual,2014,female,60_64,4223.0
Winterthur,Pop_Actual,2014,female,65_69,4035.0
Winterthur,Pop_Actual,2014,female,70_74,3574.0
Winterthur,Pop_Actual,2014,female,75_79,2858.0
Winterthur,Pop_Actual,2014,female,80_84,2283.0
Winterthur,Pop_Actual,2014,female,85_89,1607.0
Winterthur,Pop_Actual,2014,female,90_94,694.0
Winterthur,Pop_Actual,2014,female,95+,151.0
Winterthur,Pop_Actual,2015,male,00_04,4611.0
Winterthur,Pop_Actual,2015,male,05_09,4400.0
Winterthur,Pop_Actual,2015,male,10_14,4004.0
Winterthur,Pop_Actual,2015,male,15_19,4186.0
Winterthur,Pop_Actual,2015,male,20_24,4907.0
Winterthur,Pop_Actual,2015,male,25_29,6147.0
Winterthur,Pop_Actual,2015,male,30_34,6659.0
Winterthur,Pop_Actual,2015,male,35_39,6026.0
Winterthur,Pop_Actual,2015,male,40_44,5783.0
Winterthur,Pop_Actual,2015,male,45_49,6390.0
Winterthur,Pop_Actual,2015,male,50_54,6403.0
Winterthur,Pop_Actual,2015,male,55_59,5156.0
Winterthur,Pop_Actual,2015,male,60_64,4175.0
Winterthur,Pop_Actual,2015,male,65_69,3554.0
Winterthur,Pop_Actual,2015,male,70_74,3261.0
Winterthur,Pop_Actual,2015,male,75_79,2226.0
Winterthur,Pop_Actual,2015,male,80_84,1681.0
Winterthur,Pop_Actual,2015,male,85_89,883.0
Winterthur,Pop_Actual,2015,male,90_94,266.0
Winterthur,Pop_Actual,2015,male,95+,54.0
Winterthur,Pop_Actual,2015,female,00_04,4330.0
Winterthur,Pop_Actual,2015,female,05_09,4083.0
Winterthur,Pop_Actual,2015,female,10_14,3737.0
Winterthur,Pop_Actual,2015,female,15_19,4033.0
Winterthur,Pop_Actual,2015,female,20_24,4835.0
Winterthur,Pop_Actual,2015,female,25_29,6118.0
Winterthur,Pop_Actual,2015,female,30_34,6504.0
Winterthur,Pop_Actual,2015,female,35_39,5950.0
Winterthur,Pop_Actual,2015,female,40_44,5667.0
Winterthur,Pop_Actual,2015,female,45_49,6231.0
Winterthur,Pop_Actual,2015,female,50_54,6372.0
Winterthur,Pop_Actual,2015,female,55_59,5074.0
Winterthur,Pop_Actual,2015,female,60_64,4314.0
Winterthur,Pop_Actual,2015,female,65_69,4004.0
Winterthur,Pop_Actual,2015,female,70_74,3677.0
Winterthur,Pop_Actual,2015,female,75_79,2881.0
Winterthur,Pop_Actual,2015,female,80_84,2275.0
Winterthur,Pop_Actual,2015,female,85_89,1647.0
Winterthur,Pop_Actual,2015,female,90_94,716.0
Winterthur,Pop_Actual,2015,female,95+,165.0
Winterthur,Pop_Actual,2016,male,00_04,4665.0
Winterthur,Pop_Actual,2016,male,05_09,4463.0
Winterthur,Pop_Actual,2016,male,10_14,4150.0
Winterthur,Pop_Actual,2016,male,15_19,4093.0
Winterthur,Pop_Actual,2016,male,20_24,4912.0
Winterthur,Pop_Actual,2016,male,25_29,6246.0
Winterthur,Pop_Actual,2016,male,30_34,6740.0
Winterthur,Pop_Actual,2016,male,35_39,6212.0
Winterthur,Pop_Actual,2016,male,40_44,5669.0
Winterthur,Pop_Actual,2016,male,45_49,6257.0
Winterthur,Pop_Actual,2016,male,50_54,6485.0
Winterthur,Pop_Actual,2016,male,55_59,5295.0
Winterthur,Pop_Actual,2016,male,60_64,4373.0
Winterthur,Pop_Actual,2016,male,65_69,3502.0
Winterthur,Pop_Actual,2016,male,70_74,3327.0
Winterthur,Pop_Actual,2016,male,75_79,2325.0
Winterthur,Pop_Actual,2016,male,80_84,1729.0
Winterthur,Pop_Actual,2016,male,85_89,911.0
Winterthur,Pop_Actual,2016,male,90_94,286.0
Winterthur,Pop_Actual,2016,male,95+,55.0
Winterthur,Pop_Actual,2016,female,00_04,4409.0
Winterthur,Pop_Actual,2016,female,05_09,4191.0
Winterthur,Pop_Actual,2016,female,10_14,3881.0
Winterthur,Pop_Actual,2016,female,15_19,3922.0
Winterthur,Pop_Actual,2016,female,20_24,4857.0
Winterthur,Pop_Actual,2016,female,25_29,6299.0
Winterthur,Pop_Actual,2016,female,30_34,6564.0
Winterthur,Pop_Actual,2016,female,35_39,6064.0
Winterthur,Pop_Actual,2016,female,40_44,5637.0
Winterthur,Pop_Actual,2016,female,45_49,6185.0
Winterthur,Pop_Actual,2016,female,50_54,6478.0
Winterthur,Pop_Actual,2016,female,55_59,5282.0
Winterthur,Pop_Actual,2016,female,60_64,4370.0
Winterthur,Pop_Actual,2016,female,65_69,3985.0
Winterthur,Pop_Actual,2016,female,70_74,3786.0
Winterthur,Pop_Actual,2016,female,75_79,2960.0
Winterthur,Pop_Actual,2016,female,80_84,2332.0
Winterthur,Pop_Actual,2016,female,85_89,1630.0
Winterthur,Pop_Actual,2016,female,90_94,759.0
Winterthur,Pop_Actual,2016,female,95+,180.0
Winterthur,Pop_Actual,2017,male,00_04,4751.0
Winterthur,Pop_Actual,2017,male,05_09,4539.0
Winterthur,Pop_Actual,2017,male,10_14,4227.0
Winterthur,Pop_Actual,2017,male,15_19,4084.0
Winterthur,Pop_Actual,2017,male,20_24,4871.0
Winterthur,Pop_Actual,2017,male,25_29,6307.0
Winterthur,Pop_Actual,2017,male,30_34,6744.0
Winterthur,Pop_Actual,2017,male,35_39,6427.0
Winterthur,Pop_Actual,2017,male,40_44,5691.0
Winterthur,Pop_Actual,2017,male,45_49,6195.0
Winterthur,Pop_Actual,2017,male,50_54,6486.0
Winterthur,Pop_Actual,2017,male,55_59,5503.0
Winterthur,Pop_Actual,2017,male,60_64,4466.0
Winterthur,Pop_Actual,2017,male,65_69,3512.0
Winterthur,Pop_Actual,2017,male,70_74,3337.0
Winterthur,Pop_Actual,2017,male,75_79,2486.0
Winterthur,Pop_Actual,2017,male,80_84,1685.0
Winterthur,Pop_Actual,2017,male,85_89,1024.0
Winterthur,Pop_Actual,2017,male,90_94,303.0
Winterthur,Pop_Actual,2017,male,95+,56.0
Winterthur,Pop_Actual,2017,female,00_04,4489.0
Winterthur,Pop_Actual,2017,female,05_09,4313.0
Winterthur,Pop_Actual,2017,female,10_14,3911.0
Winterthur,Pop_Actual,2017,female,15_19,3937.0
Winterthur,Pop_Actual,2017,female,20_24,4836.0
Winterthur,Pop_Actual,2017,female,25_29,6241.0
Winterthur,Pop_Actual,2017,female,30_34,6632.0
Winterthur,Pop_Actual,2017,female,35_39,6341.0
Winterthur,Pop_Actual,2017,female,40_44,5633.0
Winterthur,Pop_Actual,2017,female,45_49,6042.0
Winterthur,Pop_Actual,2017,female,50_54,6500.0
Winterthur,Pop_Actual,2017,female,55_59,5518.0
Winterthur,Pop_Actual,2017,female,60_64,4465.0
Winterthur,Pop_Actual,2017,female,65_69,4006.0
Winterthur,Pop_Actual,2017,female,70_74,3814.0
Winterthur,Pop_Actual,2017,female,75_79,3100.0
Winterthur,Pop_Actual,2017,female,80_84,2333.0
Winterthur,Pop_Actual,2017,female,85_89,1629.0
Winterthur,Pop_Actual,2017,female,90_94,767.0
Winterthur,Pop_Actual,2017,female,95+,178.0
Winterthur,Pop_Actual,2018,male,00_04,4705.0
Winterthur,Pop_Actual,2018,male,05_09,4642.0
Winterthur,Pop_Actual,2018,male,10_14,4362.0
Winterthur,Pop_Actual,2018,male,15_19,4094.0
Winterthur,Pop_Actual,2018,male,20_24,4828.0
Winterthur,Pop_Actual,2018,male,25_29,6380.0
Winterthur,Pop_Actual,2018,male,30_34,6776.0
Winterthur,Pop_Actual,2018,male,35_39,6561.0
Winterthur,Pop_Actual,2018,male,40_44,5786.0
Winterthur,Pop_Actual,2018,male,45_49,6030.0
Winterthur,Pop_Actual,2018,male,50_54,6525.0
Winterthur,Pop_Actual,2018,male,55_59,5676.0
Winterthur,Pop_Actual,2018,male,60_64,4636.0
Winterthur,Pop_Actual,2018,male,65_69,3535.0
Winterthur,Pop_Actual,2018,male,70_74,3347.0
Winterthur,Pop_Actual,2018,male,75_79,2569.0
Winterthur,Pop_Actual,2018,male,80_84,1707.0
Winterthur,Pop_Actual,2018,male,85_89,1096.0
Winterthur,Pop_Actual,2018,male,90_94,348.0
Winterthur,Pop_Actual,2018,male,95+,63.0
Winterthur,Pop_Actual,2018,female,00_04,4565.0
Winterthur,Pop_Actual,2018,female,05_09,4372.0
Winterthur,Pop_Actual,2018,female,10_14,4022.0
Winterthur,Pop_Actual,2018,female,15_19,3849.0
Winterthur,Pop_Actual,2018,female,20_24,4748.0
Winterthur,Pop_Actual,2018,female,25_29,6322.0
Winterthur,Pop_Actual,2018,female,30_34,6690.0
Winterthur,Pop_Actual,2018,female,35_39,6411.0
Winterthur,Pop_Actual,2018,female,40_44,5717.0
Winterthur,Pop_Actual,2018,female,45_49,5917.0
Winterthur,Pop_Actual,2018,female,50_54,6433.0
Winterthur,Pop_Actual,2018,female,55_59,5776.0
Winterthur,Pop_Actual,2018,female,60_64,4611.0
Winterthur,Pop_Actual,2018,female,65_69,4000.0
Winterthur,Pop_Actual,2018,female,70_74,3846.0
Winterthur,Pop_Actual,2018,female,75_79,3191.0
Winterthur,Pop_Actual,2018,female,80_84,2386.0
Winterthur,Pop_Actual,2018,female,85_89,1640.0
Winterthur,Pop_Actual,2018,female,90_94,778.0
Winterthur,Pop_Actual,2018,female,95+,199.0
Winterthur,Pop_Actual,2019,male,00_04,4723.0
Winterthur,Pop_Actual,2019,male,05_09,4675.0
Winterthur,Pop_Actual,2019,male,10_14,4496.0
Winterthur,Pop_Actual,2019,male,15_19,4143.0
Winterthur,Pop_Actual,2019,male,20_24,4890.0
Winterthur,Pop_Actual,2019,male,25_29,6355.0
Winterthur,Pop_Actual,2019,male,30_34,6931.0
Winterthur,Pop_Actual,2019,male,35_39,6704.0
Winterthur,Pop_Actual,2019,male,40_44,5997.0
Winterthur,Pop_Actual,2019,male,45_49,5892.0
Winterthur,Pop_Actual,2019,male,50_54,6389.0
Winterthur,Pop_Actual,2019,male,55_59,5946.0
Winterthur,Pop_Actual,2019,male,60_64,4734.0
Winterthur,Pop_Actual,2019,male,65_69,3690.0
Winterthur,Pop_Actual,2019,male,70_74,3253.0
Winterthur,Pop_Actual,2019,male,75_79,2770.0
Winterthur,Pop_Actual,2019,male,80_84,1704.0
Winterthur,Pop_Actual,2019,male,85_89,1118.0
Winterthur,Pop_Actual,2019,male,90_94,389.0
Winterthur,Pop_Actual,2019,male,95+,72.0
Winterthur,Pop_Actual,2019,female,00_04,4588.0
Winterthur,Pop_Actual,2019,female,05_09,4474.0
Winterthur,Pop_Actual,2019,female,10_14,4115.0
Winterthur,Pop_Actual,2019,female,15_19,3862.0
Winterthur,Pop_Actual,2019,female,20_24,4656.0
Winterthur,Pop_Actual,2019,female,25_29,6315.0
Winterthur,Pop_Actual,2019,female,30_34,6775.0
Winterthur,Pop_Actual,2019,female,35_39,6577.0
Winterthur,Pop_Actual,2019,female,40_44,5832.0
Winterthur,Pop_Actual,2019,female,45_49,5848.0
Winterthur,Pop_Actual,2019,female,50_54,6337.0
Winterthur,Pop_Actual,2019,female,55_59,5999.0
Winterthur,Pop_Actual,2019,female,60_64,4787.0
Winterthur,Pop_Actual,2019,female,65_69,4003.0
Winterthur,Pop_Actual,2019,female,70_74,3815.0
Winterthur,Pop_Actual,2019,female,75_79,3319.0
Winterthur,Pop_Actual,2019,female,80_84,2431.0
Winterthur,Pop_Actual,2019,female,85_89,1618.0
Winterthur,Pop_Actual,2019,female,90_94,830.0
Winterthur,Pop_Actual,2019,female,95+,208.0
Winterthur,Pop_Actual,2020,male,00_04,4749.0
Winterthur,Pop_Actual,2020,male,05_09,4695.0
Winterthur,Pop_Actual,2020,male,10_14,4612.0
Winterthur,Pop_Actual,2020,male,15_19,4197.0
Winterthur,Pop_Actual,2020,male,20_24,4830.0
Winterthur,Pop_Actual,2020,male,25_29,6244.0
Winterthur,Pop_Actual,2020,male,30_34,6979.0
Winterthur,Pop_Actual,2020,male,35_39,6854.0
Winterthur,Pop_Actual,2020,male,40_44,6176.0
Winterthur,Pop_Actual,2020,male,45_49,5780.0
Winterthur,Pop_Actual,2020,male,50_54,6339.0
Winterthur,Pop_Actual,2020,male,55_59,6134.0
Winterthur,Pop_Actual,2020,male,60_64,4833.0
Winterthur,Pop_Actual,2020,male,65_69,3800.0
Winterthur,Pop_Actual,2020,male,70_74,3244.0
Winterthur,Pop_Actual,2020,male,75_79,2888.0
Winterthur,Pop_Actual,2020,male,80_84,1778.0
Winterthur,Pop_Actual,2020,male,85_89,1104.0
Winterthur,Pop_Actual,2020,male,90_94,419.0
Winterthur,Pop_Actual,2020,male,95+,66.0
Winterthur,Pop_Actual,2020,female,00_04,4487.0
Winterthur,Pop_Actual,2020,female,05_09,4552.0
Winterthur,Pop_Actual,2020,female,10_14,4219.0
Winterthur,Pop_Actual,2020,female,15_19,3874.0
Winterthur,Pop_Actual,2020,female,20_24,4648.0
Winterthur,Pop_Actual,2020,female,25_29,6266.0
Winterthur,Pop_Actual,2020,female,30_34,6787.0
Winterthur,Pop_Actual,2020,female,35_39,6664.0
Winterthur,Pop_Actual,2020,female,40_44,6018.0
Winterthur,Pop_Actual,2020,female,45_49,5744.0
Winterthur,Pop_Actual,2020,female,50_54,6226.0
Winterthur,Pop_Actual,2020,female,55_59,6210.0
Winterthur,Pop_Actual,2020,female,60_64,4936.0
Winterthur,Pop_Actual,2020,female,65_69,4127.0
Winterthur,Pop_Actual,2020,female,70_74,3807.0
Winterthur,Pop_Actual,2020,female,75_79,3408.0
Winterthur,Pop_Actual,2020,female,80_84,2504.0
Winterthur,Pop_Actual,2020,female,85_89,1624.0
Winterthur,Pop_Actual,2020,female,90_94,846.0
Winterthur,Pop_Actual,2020,female,95+,239.0
Winterthur,Pop_Actual,2021,male,00_04,4787.0
Winterthur,Pop_Actual,2021,male,05_09,4743.0
Winterthur,Pop_Actual,2021,male,10_14,4659.0
Winterthur,Pop_Actual,2021,male,15_19,4338.0
Winterthur,Pop_Actual,2021,male,20_24,4770.0
Winterthur,Pop_Actual,2021,male,25_29,6149.0
Winterthur,Pop_Actual,2021,male,30_34,7050.0
Winterthur,Pop_Actual,2021,male,35_39,6919.0
Winterthur,Pop_Actual,2021,male,40_44,6348.0
Winterthur,Pop_Actual,2021,male,45_49,5768.0
Winterthur,Pop_Actual,2021,male,50_54,6209.0
Winterthur,Pop_Actual,2021,male,55_59,6239.0
Winterthur,Pop_Actual,2021,male,60_64,4956.0
Winterthur,Pop_Actual,2021,male,65_69,3978.0
Winterthur,Pop_Actual,2021,male,70_74,3171.0
Winterthur,Pop_Actual,2021,male,75_79,2957.0
Winterthur,Pop_Actual,2021,male,80_84,1877.0
Winterthur,Pop_Actual,2021,male,85_89,1143.0
Winterthur,Pop_Actual,2021,male,90_94,427.0
Winterthur,Pop_Actual,2021,male,95+,68.0
Winterthur,Pop_Actual,2021,female,00_04,4469.0
Winterthur,Pop_Actual,2021,female,05_09,4573.0
Winterthur,Pop_Actual,2021,female,10_14,4303.0
Winterthur,Pop_Actual,2021,female,15_19,4001.0
Winterthur,Pop_Actual,2021,female,20_24,4573.0
Winterthur,Pop_Actual,2021,female,25_29,6185.0
Winterthur,Pop_Actual,2021,female,30_34,6879.0
Winterthur,Pop_Actual,2021,female,35_39,6685.0
Winterthur,Pop_Actual,2021,female,40_44,6171.0
Winterthur,Pop_Actual,2021,female,45_49,5726.0
Winterthur,Pop_Actual,2021,female,50_54,6106.0
Winterthur,Pop_Actual,2021,female,55_59,6312.0
Winterthur,Pop_Actual,2021,female,60_64,5093.0
Winterthur,Pop_Actual,2021,female,65_69,4197.0
Winterthur,Pop_Actual,2021,female,70_74,3795.0
Winterthur,Pop_Actual,2021,female,75_79,3501.0
Winterthur,Pop_Actual,2021,female,80_84,2555.0
Winterthur,Pop_Actual,2021,female,85_89,1674.0
Winterthur,Pop_Actual,2021,female,90_94,852.0
Winterthur,Pop_Actual,2021,female,95+,251.0
Winterthur,Pop_Actual,2022,male,00_04,4644.0
Winterthur,Pop_Actual,2022,male,05_09,4896.0
Winterthur,Pop_Actual,2022,male,10_14,4675.0
Winterthur,Pop_Actual,2022,male,15_19,4441.0
Winterthur,Pop_Actual,2022,male,20_24,4728.0
Winterthur,Pop_Actual,2022,male,25_29,6115.0
Winterthur,Pop_Actual,2022,male,30_34,7165.0
Winterthur,Pop_Actual,2022,male,35_39,7079.0
Winterthur,Pop_Actual,2022,male,40_44,6575.0
Winterthur,Pop_Actual,2022,male,45_49,5806.0
Winterthur,Pop_Actual,2022,male,50_54,6103.0
Winterthur,Pop_Actual,2022,male,55_59,6303.0
Winterthur,Pop_Actual,2022,male,60_64,5168.0
Winterthur,Pop_Actual,2022,male,65_69,4011.0
Winterthur,Pop_Actual,2022,male,70_74,3208.0
Winterthur,Pop_Actual,2022,male,75_79,2963.0
Winterthur,Pop_Actual,2022,male,80_84,2005.0
Winterthur,Pop_Actual,2022,male,85_89,1130.0
Winterthur,Pop_Actual,2022,male,90_94,469.0
Winterthur,Pop_Actual,2022,male,95+,71.0
Winterthur,Pop_Actual,2022,female,00_04,4344.0
Winterthur,Pop_Actual,2022,female,05_09,4662.0
Winterthur,Pop_Actual,2022,female,10_14,4454.0
Winterthur,Pop_Actual,2022,female,15_19,4063.0
Winterthur,Pop_Actual,2022,female,20_24,4540.0
Winterthur,Pop_Actual,2022,female,25_29,6193.0
Winterthur,Pop_Actual,2022,female,30_34,6885.0
Winterthur,Pop_Actual,2022,female,35_39,6867.0
Winterthur,Pop_Actual,2022,female,40_44,6455.0
Winterthur,Pop_Actual,2022,female,45_49,5743.0
Winterthur,Pop_Actual,2022,female,50_54,5938.0
Winterthur,Pop_Actual,2022,female,55_59,6374.0
Winterthur,Pop_Actual,2022,female,60_64,5290.0
Winterthur,Pop_Actual,2022,female,65_69,4277.0
Winterthur,Pop_Actual,2022,female,70_74,3798.0
Winterthur,Pop_Actual,2022,female,75_79,3529.0
Winterthur,Pop_Actual,2022,female,80_84,2669.0
Winterthur,Pop_Actual,2022,female,85_89,1698.0
Winterthur,Pop_Actual,2022,female,90_94,861.0
Winterthur,Pop_Actual,2022,female,95+,267.0
Winterthur,Pop_Actual,2023,male,00_04,4612.0
Winterthur,Pop_Actual,2023,male,05_09,4967.0
Winterthur,Pop_Actual,2023,male,10_14,4811.0
Winterthur,Pop_Actual,2023,male,15_19,4650.0
Winterthur,Pop_Actual,2023,male,20_24,4750.0
Winterthur,Pop_Actual,2023,male,25_29,6231.0
Winterthur,Pop_Actual,2023,male,30_34,7291.0
Winterthur,Pop_Actual,2023,male,35_39,7229.0
Winterthur,Pop_Actual,2023,male,40_44,6803.0
Winterthur,Pop_Actual,2023,male,45_49,5980.0
Winterthur,Pop_Actual,2023,male,50_54,6027.0
Winterthur,Pop_Actual,2023,male,55_59,6304.0
Winterthur,Pop_Actual,2023,male,60_64,5351.0
Winterthur,Pop_Actual,2023,male,65_69,4174.0
Winterthur,Pop_Actual,2023,male,70_74,3254.0
Winterthur,Pop_Actual,2023,male,75_79,2981.0
Winterthur,Pop_Actual,2023,male,80_84,2076.0
Winterthur,Pop_Actual,2023,male,85_89,1153.0
Winterthur,Pop_Actual,2023,male,90_94,501.0
Winterthur,Pop_Actual,2023,male,95+,84.0
Winterthur,Pop_Actual,2023,female,00_04,4281.0
Winterthur,Pop_Actual,2023,female,05_09,4714.0
Winterthur,Pop_Actual,2023,female,10_14,4586.0
Winterthur,Pop_Actual,2023,female,15_19,4239.0
Winterthur,Pop_Actual,2023,female,20_24,4540.0
Winterthur,Pop_Actual,2023,female,25_29,6215.0
Winterthur,Pop_Actual,2023,female,30_34,6982.0
Winterthur,Pop_Actual,2023,female,35_39,7032.0
Winterthur,Pop_Actual,2023,female,40_44,6704.0
Winterthur,Pop_Actual,2023,female,45_49,5892.0
Winterthur,Pop_Actual,2023,female,50_54,5923.0
Winterthur,Pop_Actual,2023,female,55_59,6383.0
Winterthur,Pop_Actual,2023,female,60_64,5562.0
Winterthur,Pop_Actual,2023,female,65_69,4454.0
Winterthur,Pop_Actual,2023,female,70_74,3828.0
Winterthur,Pop_Actual,2023,female,75_79,3585.0
Winterthur,Pop_Actual,2023,female,80_84,2746.0
Winterthur,Pop_Actual,2023,female,85_89,1779.0
Winterthur,Pop_Actual,2023,female,90_94,874.0
Winterthur,Pop_Actual,2023,female,95+,282.0
Winterthur,Pop_Forecast,2024,male,00_04,4602.097
Winterthur,Pop_Forecast,2024,male,05_09,4943.642
Winterthur,Pop_Forecast,2024,male,10_14,4857.678
Winterthur,Pop_Forecast,2024,male,15_19,4759.022
Winterthur,Pop_Forecast,2024,male,20_24,4829.313
